../../build/Release/test/conversion/test_bin2arith,1,3,,2.144061446,272,383,3
../../build/Release/test/conversion/test_bin2arith,1,4,,14.723994221,570,823,4
../../build/Release/test/conversion/test_bin2arith,1,5,,91.144843344,1032,1509,5
../../build/Release/test/conversion/test_bin2arith,2,5,,283.499589878,1056,1694,15
../../build/Release/test/conversion/test_bin2arith,1,6,,382.488977381,1694,2495,6
../../build/Release/test/conversion/test_bin2arith,2,6,,1361.699725168,1728,2801,21
../../build/Release/test/conversion/test_bin2arith,1,7,,1035.503313253,2592,3835,7
